feature,outlier_count,outlier_rate,low,high
vehicle_utilization,292,0.073,0.7119912427342062,1.5004052543594764
billed_utilization,404,0.101,0.8379627351893987,1.5056223588863609
total_volume_pool,256,0.064,0.7739694739694296,2.1052183156183424
revenue_per_kent_leg,226,0.0565,40.767874527418215,132.09927528354905
high_acuity_share,0,0.0,-0.11314788789515118,0.3882887327370905
non_billable_noshow,524,0.131,-0.012081087858019451,0.15213514643003243
road_hours_per_vehicle,165,0.04125,5.3264427989185075,16.876134320648895
contract_concentration,559,0.13975,0.03427610633126291,0.27353982278122846
cost_per_road_hour,444,0.111,24.761015519589698,62.06497413401717
